longitude,latitude,type,
116190183,39932408,4,
116396700,39814808,0,
116103743,39937965,2,
116351275,39876725,2,
116372628,39974322,3,
116317360,39895565,0,
116321385,39778450,3,
116405940,40046035,3,
116526360,40038828,4,
116233785,39855315,0,
116304807,39886088,3,
115944422,39724285,0,
116274108,39651773,3,
116203075,39892217,0,
116320083,39670490,2,
116122552,39818918,4,
116401357,39973540,2,
116426490,39883250,4,
116343600,39726487,0,
116334357,39999412,4,
116470698,39891788,4,
116167597,39893415,2,
116609518,40039623,4,
116432832,39972800,3,
116252263,39858873,0,
116087182,39934073,3,
116524968,40036845,3,
116385680,39932100,3,
116669270,39877502,1,
116296020,39973515,1,
116353232,39946557,0,
116459665,39966720,1,
116246612,39923557,3,
116525452,40037968,2,
116013382,39685953,4,
116672232,40999832,2,
116314667,40065373,1,
116045093,39620537,1,
116430798,39961685,0,
0,39.98853,0,
116233277,39924632,4,
116259165,39859300,0,
116432680,39864743,2,
116440828,40017455,4,
116278738,39922243,2,
116444715,39874483,0,
116645810,39761617,3,
116269183,39819453,0,
117118957,40157118,3,
115930012,40469690,3,
116374150,39969858,4,
116460813,39812873,2,
116557867,40254670,2,
116434175,39943758,3,
116157373,39733678,3,
116229813,39900442,1,
116277385,39854815,4,
116348187,40065525,1,
116488098,39826282,1,
116305327,39815897,0,
116129643,39928452,2,
116320165,40138623,3,
116333842,40002778,4,
116090048,39825500,1,
116491270,40009603,1,
116275182,40111897,2,
116336005,39757387,3,
116223120,39846652,4,
115965460,40460893,4,
116422453,39959925,1,
116239233,39906495,1,
116315267,39734078,2,
116391587,39791612,0,
116341785,39726515,1,
116361927,40038925,2,
116185865,40044362,1,
116299658,39977518,4,
116080517,39771343,4,
116013748,40004372,3,
116336073,39761645,0,
116444212,39937985,4,
116560545,39908165,3,
116363380,39830052,1,
116395025,39996865,4,
116064650,39994572,0,
116836883,40373313,4,
115978000,40470265,2,
116290303,40066978,2,
116321028,39730962,4,
116094233,39909927,3,
116227047,39927513,2,
116454953,39872718,3,
116215105,40226225,2,
116541213,39757687,0,
116056243,39716608,3,
116321150,40138770,0,
116344650,39839212,1,
116691417,40104535,4,
116223747,39896450,0,
116035260,39709758,3,
116481608,39989532,0,
116348070,39977065,2,
115881820,40492860,3,
116118443,39924823,2,
116059722,39725705,3,
116359265,39915060,1,
116367905,39881658,4,
116206743,39826738,2,
116330093,39895933,1,
116393130,39947592,3,
116338972,40023797,1,
116368795,39850147,4,
116409895,39949042,4,
116367553,39852103,0,
116525578,40037798,4,
116641770,40175777,4,
116829960,40249952,3,
116296218,39963272,3,
116560615,39914775,0,
116097250,40001318,4,
116465245,39971753,1,
116190900,40122625,1,
116340887,39888523,1,
116471073,39891767,0,
116353028,40014268,1,
116208028,39842167,1,
116098482,39689198,1,
116347510,39844535,2,
116257980,39848885,3,
116151767,39705773,4,
116749683,40112212,0,
116328033,39785752,2,
116342858,39869543,3,
116467247,40040333,1,
116206047,39958450,1,
116393618,39898875,4,
116274890,39839867,1,
116086492,39841363,1,
116837417,40396222,3,
116417787,39968223,4,
116130228,39639678,4,
116372127,39952050,3,
117159655,40164253,3,
116396838,39987035,2,
116249967,39953522,0,
116392403,39964383,1,
116185217,39935547,4,
116099740,39964613,1,
116060047,39640637,0,
116356688,39944372,0,
116087620,39996362,3,
116610213,39923843,1,
116318916,39965737,3,
116182268,39924477,4,
116583513,39934527,2,
116106517,39967380,0,
116374788,40007093,2,
116207460,39698410,3,
116388033,39898947,1,
116064080,39937237,1,
116580930,40076747,4,
116463618,39969563,3,
116263340,39945758,2,
116931002,40424872,0,
116357317,39898867,0,
116284905,40109363,1,
116116513,40241658,1,
115979102,40449132,2,
116169583,39819347,4,
116088822,39956150,1,
116319545,39966217,0,
116483567,39788630,4,
116328743,40034708,4,
116202238,39818385,4,
116272475,39871910,1,
116462153,39889297,3,
116268224,39965625,1,
116220640,39904158,0,
116365616,39805506,2,
115892672,40502507,0,
116198938,39644300,3,
116471075,39868120,3,
116381550,39873107,4,
116248535,39840817,3,
116778088,40340960,2,
116417783,40074120,1,
116525905,40038296,0,
116585467,39910855,3,
116366192,39946998,1,
116244735,39848732,0,
116075542,40581775,3,
116097972,39908350,4,
116320177,39922227,0,
116289233,39882993,4,
116413392,39924542,3,
116520903,39995200,2,
116301798,39888632,2,
116402198,40127312,4,
116297698,39911783,1,
116085127,40002978,4,
116481760,39987483,0,
116455573,39933297,4,
116412137,39967522,3,
116317410,40034383,4,
116359283,39574528,4,
116217500,40219983,4,
116221228,39735453,1,
116452408,40014220,2,
116424632,39938708,3,
116309497,39850630,3,
116373020,39971658,3,
116201567,39921920,1,
116629692,40163007,1,
116529038,39918310,0,
116297060,40045555,3,
116499552,39993598,4,
116662450,40108747,2,
116333208,39915342,0,
116025800,39595710,0,
116374922,40360547,0,
116196867,40090648,3,
116539187,40024458,3,
116218188,39895653,1,
116112933,39892448,2,
116583573,39998022,2,
116302125,39959418,3,
116205103,39887075,4,
116417040,39891968,2,
116347708,40031483,3,
116032140,39617678,3,
116543160,39754720,1,
116304920,39980922,0,
116308907,39887665,2,
116343960,39938748,2,
116298758,39923400,1,
116317458,39729487,4,
116628955,40337665,4,
116327127,39975118,2,
116363552,40057948,1,
116244738,39848087,4,
116420325,40022980,1,
116487950,39879600,1,
116340092,39905987,4,
116012960,39705098,0,
116566745,40080727,1,
116269852,39969503,3,
116827963,40379237,2,
116280907,39801540,4,
116326883,39987302,4,
116276782,40020075,4,
116417788,39627923,2,
116491750,39959383,3,
116399687,39906565,1,
116268600,40040638,3,
116153970,39724272,3,
116740360,40003088,4,
116426895,39855912,1,
116456517,39906292,3,
116812800,40367850,3,
116359642,39980432,1,
116499097,39860943,2,
117218512,40152040,2,
116461625,40003682,0,
116368527,39891500,2,
116553373,39939958,2,
116364577,39960678,1,
117014390,40210188,3,
116043107,39811443,2,
116299815,39975473,3,
116897205,39819255,0,
116339128,39733683,0,
116709680,40053192,1,
116413610,39801697,0,
116303843,39909048,1,
116493495,39972388,2,
116135553,39753900,0,
116108995,39852755,2,
116125680,39647717,3,
116587883,40053518,3,
116537392,39922332,1,
116341983,39714508,4,
116197330,39911947,2,
116455707,39936097,0,
116583107,40062178,0,
116098078,40026670,3,
116454883,39932437,3,
116833568,40463070,4,
116303842,39977730,2,
116269162,40115278,2,
116736680,40383142,4,
116320033,39888562,3,
116363355,40000372,0,
116220318,39906267,0,
116394218,39855872,1,
115983650,39798933,3,
116285677,39761623,2,
116370915,39949933,4,
116244670,39847997,2,
116373567,39967417,1,
116291180,40093973,2,
116580730,40047108,4,
116098243,39964795,0,
116497850,40002770,1,
116350607,39985573,4,
116060728,39932272,2,
116317943,39948485,1,
116071802,39704325,0,
116343293,39873538,4,
116304172,39922527,3,
116258422,39916383,0,
116372870,40099938,2,
115876042,39568138,4,
116554618,39844458,4,
116419227,39945172,2,
116556315,39687242,3,
116025055,39706078,4,
116702543,40210070,3,
116286683,40051787,0,
116051258,39629217,1,
115981403,39692972,4,
116316530,39888577,2,
116374038,39855987,0,
115986120,40526648,0,
115922367,39620028,4,
116638887,40235447,1,
116410397,39947304,2,
116421253,39804603,0,
116233967,40042073,1,
116336750,40046135,2,
116057548,39698847,2,
116040050,39821508,4,
116433407,39954547,0,
116244602,39848813,3,
116349953,39948143,4,
116453810,39883227,0,
116368083,39895242,3,
116455130,39879023,0,
115922520,39608038,4,
116236662,39855025,4,
116332443,39753408,3,
116450885,39991317,4,
116246930,39891572,0,
116090145,39934068,0,
116585188,39911267,0,
116288158,39849352,2,
116304362,39931058,0,
116475155,39881925,3,
116322385,40053875,3,
116323355,40025263,4,
116700285,39851888,3,
116419747,39903468,2,
116834907,40366573,3,
116363355,40000372,4,
116110138,40545800,2,
115919092,39633795,3,
116321383,39895847,3,
116160745,39860918,0,
116455440,39929758,0,
116424912,39459382,1,
116530167,39741092,4,
117239018,40203978,2,
116506588,40008203,4,
116388645,39959772,4,
116466070,40117147,0,
116277245,39973168,2,
116283052,39922920,3,
116522155,40018283,4,
117029250,40499530,2,
116342958,39870547,1,
116334645,40037987,2,
116471683,39977350,0,
116309098,40019178,2,
116350932,39851957,1,
116666197,39933165,4,
116381323,39805272,0,
116305793,39962583,2,
116439190,39949382,0,
116126603,39963723,2,
116381903,39888410,0,
116496373,39914432,4,
116309273,40036153,3,
116377080,39858158,2,
116079862,39929988,3,
116302168,39960085,2,
116455063,39950687,3,
116472085,39921233,1,
116590520,40126102,0,
116357217,39895328,2,
116496163,39935002,2,
116372863,39969012,4,
116400888,39986978,3,
116165902,39873377,3,
116132128,39875945,4,
116163197,39803412,4,
116327245,39978890,0,
115864750,39596392,1,
116483438,39977762,4,
116077385,39665698,1,
116245333,39834855,3,
116309840,39887958,3,
116437510,39949205,4,
116464550,39883038,3,
116389285,39880590,1,
116369555,39950572,4,
116459273,39966298,1,
116286015,39931062,4,
116205392,39840912,1,
116428728,40063513,1,
116186773,39790945,3,
116580637,40076903,0,
116301547,39888557,3,
116204867,39924987,0,
116451693,39786400,1,
116245245,39877033,4,
116471593,39899267,1,
116312373,39895898,0,
116343305,39902547,1,
116335752,40037323,2,
116485573,40057180,0,
116649565,40212433,0,
116323320,40018508,4,
116465118,39907208,1,
116094438,39720000,0,
115955078,39601533,4,
116342555,39890379,3,
116077512,39943827,2,
117094942,40140973,3,
115929585,39814433,4,
116226783,39848782,3,
116093227,39930427,3,
116477645,39796970,4,
116609835,39906923,3,
116424183,39868213,0,
116471140,39972812,2,
115992200,39653743,1,
116330845,40029362,0,
116324607,39966120,4,
116470912,39869932,1,
116583372,40079050,4,
115928932,39705997,4,
116087017,39842960,4,
116317088,39642975,3,
116455570,39891833,3,
116450362,39932377,3,
116420798,39864380,4,
116431012,40031097,3,
116339447,39830920,1,
116347248,39928607,2,
116285808,39844605,0,
116402350,40153887,4,
115970483,40455485,3,
116312202,40073407,0,
116527308,39908138,0,
116441475,39961108,4,
116340720,40030103,2,
116098233,39737972,3,
116380330,39843592,3,
116418413,39972350,1,
116074583,39943402,0,
116636917,40188423,2,
116284450,39750317,1,
116440705,39948853,0,
116326898,39972432,1,
116325110,39763732,2,
116263573,40143115,0,
116202828,39923733,2,
116542823,39891050,2,
116140428,39938082,1,
116077872,39768688,1,
116521607,39922655,1,
116034152,40435927,3,
116483698,39935487,4,
116145633,39750638,3,
116303857,39926188,4,
116307150,39827537,3,
116463443,39898933,1,
116421283,39886023,0,
116214053,40075200,1,
116357060,39944338,4,
116580673,40076820,1,
116583158,40050200,2,
116211212,40320780,1,
116308315,39754377,4,
116451535,39832082,3,
115944042,39678372,4,
116119007,39742023,2,
116263648,40130707,0,
116371993,39836873,1,
116292930,39984133,3,
116337417,40092985,0,
116028877,39782370,3,
116276398,39973547,2,
116035788,39772865,4,
116007470,39682905,1,
116317437,39769472,1,
116358153,39914893,1,
116528085,40294378,2,
116410098,39993217,0,
116223120,39846652,4,
116604845,40045197,3,
116745578,40150160,3,
116227193,39845782,2,
116399897,39906610,0,
116314510,39846828,1,
116562445,40091222,1,
116307858,39880243,4,
116389052,39897427,2,
116385612,39932145,4,
116197400,39808385,1,
116402043,39863800,1,
116580598,40074312,2,
116395687,39971475,1,
116556487,40322075,3,
116319115,39889230,0,
116282997,40086067,0,
116225237,40198617,3,
116425683,39882868,2,
116114900,39726852,4,
116454253,39905557,2,
116319425,39892075,1,
116305568,39962083,2,
116325283,39966175,1,
116363413,40035155,0,
116116283,39586797,3,
116598625,39678485,1,
116454957,39877643,4,
116048107,39711295,2,
116350355,39917238,1,
116832912,40332075,1,
116134215,39836855,4,
115941700,39678827,3,
116418723,39802267,4,
116486025,39906320,4,
116315320,39906042,2,
116607135,40035835,3,
116274298,39888745,3,
116365397,39949900,2,
116239822,39911322,4,
116560615,39914775,4,
116304858,39877162,0,
116267545,39607700,3,
116190183,39932408,4,
116425355,39892347,1,
116443538,39789535,0,
116568567,39913853,2,
116349288,39714083,1,
116499900,40019968,3,
116180430,39906667,1,
116352223,39851907,3,
116108558,40099083,0,
116412992,39891883,4,
116389235,39952367,0,
116398285,39986988,3,
116396275,39811685,4,
116537345,39923555,3,
115788462,39617933,2,
116254243,39848685,2,
116363298,39982380,3,
116367682,39842488,0,
116349968,39923647,1,
116220542,39724100,3,
116462065,39968788,0,
116355060,39959798,1,
116372127,39952050,4,
116880165,40396863,3,
116144150,39615042,0,
116471517,39899367,3,
116088830,39742765,1,
116525245,40037813,2,
116339267,39733305,0,
116523830,39649805,3,
116442605,39880343,1,
116747897,40038518,0,
116284083,39796112,1,
116335553,39964405,4,
116160712,39917563,1,
116317038,39642777,2,
116116805,39925138,0,
115969718,39678905,3,
116065548,39818013,3,
116093777,39945657,3,
116333660,39848022,3,
116265377,39895790,4,
116392330,39898823,1,
116270523,39911397,1,
116303943,39919215,0,
116851750,40220918,4,
116423867,39975825,4,
116089688,40000452,0,
116109803,39930718,2,
116219723,39904223,1,
116481892,39899392,0,
116522108,40249335,0,
116155512,39923428,2,
116338712,39735648,0,
116438840,39907080,3,
116371205,39920295,4,
115944095,39674953,1,
116833002,40254467,4,
115849585,39560735,3,
116402337,39970703,2,
116288892,39899248,2,
116347723,39736655,3,
116348638,39966505,0,
116048323,39882938,4,
116590463,39898892,0,
116589222,40033407,2,
116585578,39910835,0,
116364998,39947280,2,
116455577,39853672,1,
116099042,39839325,3,
116009268,39774057,2,
116340010,40031040,1,
116627280,40337075,0,
116583890,39640352,0,
116420700,39992185,4,
116609122,39649818,0,
115859762,40379847,2,
116132600,39723312,3,
116854017,40382010,0,
115976183,40446542,4,
116455578,39933495,2,
116409460,39862463,1,
116085045,39946777,3,
116314807,39888018,1,
116522040,40004252,4,
116300560,39922590,0,
116849247,40367898,0,
116402458,39871673,3,
116286033,39651372,3,
116310042,39888195,3,
116366127,39864203,3,
116299858,39969415,2,
116642857,39903563,3,
116611617,40050235,2,
116363625,39975573,3,
116415823,39852538,0,
116795668,40150668,1,
116225423,39877428,2,
116272958,39896103,1,
116303107,39966622,2,
116355142,39954940,3,
116659400,39910853,3,
115976137,39814017,4,
116443903,39964572,0,
116437588,39949285,1,
116884205,39806692,1,
116524968,40036845,0,
116342885,39885335,2,
116084943,40002888,0,
116494078,39997833,0,
116505017,40263112,2,
116286948,39992643,4,
116320020,39922218,3,
116550733,39962767,4,
116425787,39918120,3,
116346073,39907233,2,
116501707,40006595,3,
116285890,40104612,4,
116457035,39984873,4,
116378557,39793170,0,
116490565,39994707,2,
116322222,39759717,1,
116421118,39908317,3,
116197053,39806435,4,
116178542,40083202,3,
116438013,40093093,3,
116382402,39889878,4,
116377235,39877348,3,
116734083,40037833,1,
116282358,39779300,2,
116296802,40048485,3,
116265423,40119210,1,
116319670,39795275,1,
116246927,39908088,4,
116342590,39881695,4,
116353180,39950635,2,
116471640,39978170,2,
116313200,39699507,3,
116430267,39917212,1,
117004727,40061682,3,
116323193,39894878,2,
116309683,39887965,0,
116525438,40038188,3,
116449008,39814860,4,
116544207,40065672,2,
116127782,39799632,2,
116311715,39974410,0,
116145270,40557713,0,
116279985,39840098,4,
115974317,39684383,0,
116375632,39855765,0,
116299745,39982567,1,
116064712,39994910,1,
116263147,39715833,4,
116271122,39857138,4,
116449268,39935282,3,
116283928,40104137,0,
116377160,39981105,2,
116502418,39906625,1,
116371933,39987405,0,
116314912,39906565,1,
116428913,40031005,1,
116258313,39906128,2,
116317048,39955728,0,
116554618,39844458,1,
116410845,39932480,3,
116433263,39987448,0,
116349163,39935777,2,
116503797,39820653,3,
116066167,39748257,4,
116291180,40093973,3,
116061923,39675575,4,
116297473,40150787,2,
115979033,39644510,1,
116128817,39825607,0,
116027922,39613480,3,
116101003,39766380,3,
116887512,40403792,3,
115877205,39561525,3,
116449578,39883147,0,
116531975,40054157,4,
116879015,40394780,2,
116056642,39681285,1,
116387740,39906082,0,
116531460,39908590,4,
116353440,40029188,3,
116411738,39910835,0,
116262182,39927717,1,
116154938,39729012,2,
116411310,39906822,2,
115858803,39560573,3,
116358668,39992343,4,
116074132,39700895,1,
116247615,39768237,1,
116467705,39857560,1,
116264825,39929338,3,
116332062,39826298,4,
116358372,39863675,3,
116297320,39867688,3,
116427905,39974275,3,
116252803,40043183,1,
116020945,39886487,2,
116204483,40037788,0,
116528400,39611565,2,
116331448,39721085,2,
116309358,39866718,3,
116359753,39997020,0,
116060617,39721190,3,
116502325,40008430,2,
116301578,40114773,4,
115932100,40480940,0,
116130560,39749888,2,
116845587,40379795,1,
116387383,39906063,2,
116383352,39869888,2,
116912552,39955622,3,
116037748,39985477,2,
116368008,39899318,3,
116345550,39876917,4,
116460362,39539525,2,
116073653,39627507,0,
116373083,39970693,4,
116363997,39964888,3,
116159890,39920955,3,
116418500,39972043,0,
116370103,39966927,2,
116058392,39785365,0,
116267658,39945530,2,
116164892,39743245,3,
116285443,39761608,1,
116284905,40109363,2,
116393650,39623582,1,
116466272,39835425,1,
116405263,39891392,0,
116434785,39922773,0,
116152333,39744072,1,
116523837,40019047,4,
116328440,39732473,1,
116390002,39947592,2,
116076355,39941410,0,
116079842,39968328,1,
116258185,40036983,0,
116443777,39912028,1,
116013075,40006195,3,
116152238,39743463,4,
116206083,40200190,2,
116273450,39960120,0,
115935837,39654853,1,
116435247,39965055,2,
116283458,39923038,1,
116342650,39754230,0,
116579337,39908385,2,
116473847,39977138,0,
116777492,40263020,2,
116309902,39888255,0,
116062017,39660220,0,
116323633,39966268,1,
116336112,39898167,2,
116480157,39923327,1,
116471278,39869057,3,
116303885,39904340,4,
116351455,39738107,0,
116039830,39755183,3,
116368287,39868023,2,
116846085,40386940,4,
116394338,39869150,4,
116022483,39878787,0,
116143433,40107307,1,
116297812,39895560,0,
116391350,39927072,3,
116293487,40047608,4,
116460140,39970918,2,
115698550,39571742,4,
116282783,39888347,3,
116368152,39867853,0,
116157098,39809212,3,
116279907,40204448,1,
116369723,39881842,0,
116954907,40289382,2,
116044523,39724905,1,
116286710,39865023,2,
116434297,39880653,4,
116468215,39942875,4,
116126152,39740800,0,
116325612,39883673,4,
116334010,39966288,3,
116440680,39838653,3,
116350123,39946865,4,
116325708,39981817,2,
116499922,40005327,0,
116757683,40033372,3,
116406685,40071678,0,
116092790,39955865,1,
116412760,39899892,3,
116346350,39526463,0,
116314625,39887687,4,
116180070,39702378,1,
116343798,39716450,4,
116314573,40064063,4,
116273502,39848222,0,
116468533,39914640,4,
116411228,39983168,4,
116243180,39675665,2,
116300183,39974127,1,
116247877,39871685,2,
116289348,39906338,0,
116307537,40050268,4,
116255633,39862793,3,
116316530,39888577,2,
116196903,39899827,1,
116335278,39892742,1,
116391598,39790715,0,
115947362,39722318,3,
116225383,39871937,2,
116115950,40078257,0,
116472912,39758440,4,
116378982,39947595,1,
116541918,39914680,2,
116087600,39842212,3,
116212367,40117427,4,
116997113,40121773,2,
116421170,39897558,2,
116343977,39876285,2,
116465817,39906972,3,
115921650,39610150,3,
116087792,39996913,1,
116042807,39721868,3,
115964153,40462402,0,
116339447,39830920,4,
116369913,39869677,0,
116061727,39729542,0,
116336997,40088973,0,
116337215,39847760,3,
115946000,39599937,1,
116323615,39931000,2,
116323500,39781395,4,
116279795,40107213,0,
116497870,40021897,3,
116386197,39869857,1,
116119553,39781460,4,
116107510,39956335,1,
116192483,39792253,2,
116491810,39869867,0,
115959937,39649942,3,
116483210,39922303,0,
116105103,39582458,1,
116374697,39947542,3,
116342340,39867475,3,
116353770,39861703,1,
116368135,39866882,2,
116436383,39945688,2,
116382838,39869867,1,
117239018,40203978,2,
116419003,39951952,1,
116372683,39974823,4,
116475527,40092238,3,
116263648,40130707,3,
116508537,39906725,1,
116194425,39660718,1,
116466577,39882923,2,
116227785,39971947,3,
116262443,40123873,0,
116307675,39860723,3,
116339197,39602600,0,
116533358,40022235,4,
116724113,39785145,1,
115994603,39655023,3,
116452445,40152895,3,
116312660,39886980,4,
116416003,39975658,4,
116209195,40092493,1,
116180383,39914255,1,
116372628,39974322,4,
116606420,39921940,4,
116847460,40421955,2,
116400087,40004008,4,
116118953,39771030,3,
116302380,40078987,4,
116215542,39891060,3,
116707385,40176105,0,
116101277,39758520,4,
116522313,40029870,3,
116304027,39944162,1,
116452992,39864485,4,
116366140,40363570,3,
116483988,39918528,1,
116611570,40052668,4,
116627267,40322527,3,
117202402,41211177,0,
116276995,39855072,3,
116324237,40042853,1,
116235473,39861788,1,
116387372,39947638,2,
116180655,39916168,3,
116358942,39990117,2,
116369012,39975227,2,
116492222,39914285,3,
116349558,39950560,1,
116393108,39790583,1,
116018333,39690030,3,
116249675,39844703,4,
116406295,40115163,0,
116282083,39957980,2,
116292730,40141920,4,
116076480,39728803,0,
116565575,39908172,1,
116457987,39853713,2,
116099853,39956517,1,
116633672,39900175,4,
116186353,39914447,3,
116536405,40023377,4,
116434417,39943870,4,
116342353,39866912,1,
116304147,39924413,1,
116322452,40053890,0,
116076497,39941537,4,
116705817,40127470,3,
116528458,40038342,1,
116303543,39754570,1,
116680015,39865097,1,
116518683,39907912,4,
116346983,39985295,0,
116365227,39850183,3,
116316510,39729883,3,
116342800,39878643,4,
116299498,39895650,2,
116500388,40016892,1,
116115025,39892490,0,
116431957,39987752,3,
116329778,39975143,0,
116143903,39730287,1,
116739807,39898442,0,
116377033,40005488,0,
116372805,39976308,4,
116509500,40210572,4,
116123313,39820105,1,
116575890,40084707,4,
115984667,40471062,0,
116319545,39966217,1,
116610000,40042595,2,
116320168,40056473,0,
116283388,39833372,4,
116302930,39954172,3,
116461917,40003732,2,
116412025,39987573,3,
116570887,40292767,0,
116222323,39846288,4,
115999923,39686110,3,
116349343,40551200,3,
116323318,40123587,1,
115986240,39784945,1,
116441528,39971528,2,
116369173,39980748,1,
116471523,39899483,4,
116342390,39865977,4,
116435968,39947063,4,
116350243,39904655,0,
116624675,40318368,0,
116651590,39907147,3,
116280193,40000067,4,
116230065,39906272,2,
116268753,39933880,4,
116094438,39720000,1,
116352075,39999952,0,
116607192,40035940,0,
116342233,39714550,3,
116374077,39965410,0,
116304352,39920203,2,
116654117,39873653,2,
116351723,40015898,3,
116603498,40115075,2,
116627473,39614837,1,
116400755,39863737,0,
116244542,39848865,3,
116144437,39667508,4,
116336167,39898157,4,
116027243,39756268,2,
116605017,39920643,3,
116078703,39930495,2,
116334373,39987365,2,
116304303,39905373,4,
116455133,39879375,2,
116565967,39900013,2,
116034217,39810840,0,
116268788,39894600,0,
116336803,39782605,4,
116542483,39884542,4,
116511635,40013417,3,
116411378,39920502,3,
116797650,40108253,0,
116422975,40002483,2,
116340445,39999607,3,
116147408,39708053,4,
116464216,39907004,4,
116490965,39921950,4,
116439637,39951128,2,
116391590,39790942,0,
116201877,40213155,0,
116295483,39884475,2,
116274635,39742903,0,
116350318,39907820,0,
116202002,39873553,4,
116417787,39968223,0,
116222425,39985061,1,
116309737,39887473,0,
116315155,39965603,4,
115966527,40465068,3,
116321712,39965803,2,
116425233,39892333,2,
116193232,39931615,0,
116403805,39957763,1,
116136270,39790983,1,
116053573,39623562,1,
116237195,40578457,1,
116470882,39987073,3,
116608557,40049685,0,
116196398,39899100,0,
116125660,39713720,1,
116853385,40386620,4,
116173250,39740827,0,
116080587,39665093,3,
116377660,39958918,0,
116359545,39888040,3,
116322222,39759717,3,
116651323,39775298,3,
116462637,39992228,3,
116251088,39872795,4,
116342590,39881695,1,
116428867,40031735,3,
116495642,39934708,0,
116363672,39829475,3,
116374737,39460010,2,
116350345,39916110,1,
116133960,39739748,3,
116263340,39945758,4,
116556487,40322075,1,
116609183,39758377,2,
116092627,39884897,2,
116156698,40065822,0,
116333724,39885318,3,
116201478,39738932,3,
116154910,39923752,3,
116204895,39910188,4,
116268445,39915735,2,
116347180,39848832,0,
116095042,39942737,4,
115932267,39657558,4,
116261462,39864417,0,
116137033,39793423,0,
116369488,39880910,3,
116237543,40071533,3,
116303603,39947530,4,
116407348,39866840,2,
116190940,39916648,1,
116051245,39822915,2,
116500028,39895405,3,
116297473,40150787,4,
116404235,40004313,4,
116084758,40002327,1,
116344252,40338685,4,
116171785,39891827,1,
116067055,40524767,4,
116851777,40382068,1,
116445635,39932338,1,
116265030,40106422,0,
116257860,39895798,0,
115985247,39695077,2,
116310938,40068497,2,
116285613,39931050,0,
116211945,39768328,2,
116483938,39948437,3,
116277315,39915387,0,
116295432,39922773,4,
116006118,39712382,3,
116192790,39908300,4,
116298082,39845243,3,
116423342,39847820,3,
116488615,40003438,0,
116511167,39924687,0,
116404490,39992487,4,
116575777,39982200,0,
116523955,40079897,1,
116291047,40029617,0,
116102127,39732162,4,
116491833,40001072,2,
115964497,39704023,2,
116274985,39926150,1,
116095167,39600003,4,
116119492,39772430,3,
116285927,39864752,4,
116582170,40078902,1,
116578310,39956883,1,
116455333,39866643,2,
115997895,39897957,4,
116084950,39997130,4,
116511338,39938997,0,
116153738,39815057,4,
116432050,39885528,0,
116695323,39850488,4,
116178572,39928455,2,
116404953,40197048,3,
116151178,39863118,1,
116368233,40008395,4,
116650693,40133903,3,
116849423,40388202,4,
116177988,39931607,4,
116042512,39755895,3,
116856390,40370698,3,
116367930,39864464,1,
116417625,39967840,4,
116461120,39966217,3,
116386030,39898945,1,
116394940,40276187,1,
116454084,39953567,4,
116262542,40142827,2,
116331518,39721080,4,
116583010,40069318,0,
116096088,39736080,1,
116307017,39895515,0,
116206985,39843240,0,
116303460,39907627,3,
116449200,39932453,3,
116427190,39937957,1,
116222810,39900523,0,
116345325,39839368,0,
116041100,39711512,3,
116478525,39922548,1,
116499250,39859822,1,
116457388,39724437,0,
115968918,40445455,3,
116840240,40071170,0,
116192945,39793372,1,
116340720,40030105,3,
116492917,39917090,0,
116313280,39895465,0,
115995795,39655683,2,
116379685,39870452,0,
116833387,40372415,0,
116319548,39888548,1,
116568028,39913868,3,
116467322,40013877,1,
116190305,39921868,3,
116337287,39912842,2,
116706045,40038577,1,
116106702,39912973,4,
116367977,39905083,3,
116571368,39914332,0,
115975002,39690250,3,
116438402,39769288,0,
116262182,39906265,2,
116244370,39848777,3,
116424310,39843722,4,
116314478,39965558,0,
116503583,40264593,1,
115953490,39717640,4,
116443912,39907108,1,
116472575,39907090,3,
116430192,39917210,0,
116375188,39974495,4,
116247677,39971947,2,
116464352,39906962,4,
117006420,40582418,0,
116324485,40052272,0,
116148483,39755632,3,
116333690,39975138,3,
116254248,40133185,3,
116055502,39626142,2,
116244672,39848495,0,
116008753,39777688,1,
116213965,39910297,4,
116303948,39888948,0,
116251968,39851927,1,
116455460,39946562,3,
116500090,39936082,4,
116184298,39933385,4,
116194288,39830432,2,
116184525,39898315,0,
115974248,39483827,1,
116383315,39805310,2,
116273792,39834432,3,
116169812,39925668,0,
115981375,39814298,0,
116344733,39861837,3,
116056055,39625138,3,
116321248,39906175,1,
116300180,39976712,2,
116342848,39938688,3,
116469315,39823987,1,
116423230,40503923,3,
116277303,39908993,0,
116654085,39883007,2,
116434117,39884328,0,
116453998,39892177,0,
116109625,39659862,4,
116451163,40117362,3,
116811850,39858008,4,
116779107,39800228,0,
116251168,40129802,2,
116449873,39796257,2,
116307470,40024903,4,
115966760,39597438,3,
116374922,40360547,1,
116243170,39838660,3,
116317360,39895565,2,
116489938,39916303,1,
116432520,39857145,4,
116095663,39883745,4,
116077240,39725220,4,
116126967,39889930,0,
116303978,39846105,1,
116275640,39845240,1,
116368063,39874153,1,
116038488,39979183,4,
116538177,40094900,2,
116347565,39983565,3,
116295303,40092828,4,
116505212,39846618,1,
116733525,40386405,4,
116198830,39811292,2,
116256718,39564345,0,
116346403,39936997,2,
116407753,39962775,3,
116366707,39738018,4,
116372760,40101352,3,
116865123,40383980,3,
116290997,39966173,4,
116582162,39941980,0,
116399143,40001110,1,
116411155,39984408,3,
116420850,39844573,4,
